tle_id,tle_chain_id,tle_company_name,tle_address,tle_city,tle_province,tle_postal_code,tle_market_segment,tle_menu_type,tle_years_in_business,tle_number_employees,tle_chain_units,tle_annual_sales_estimate,tle_average_check,tle_website,tle_latitude,tle_longitude,tle_yelp_url,tle_facebook_url,tle_opentable_url,tle_mp_food_beverage_disposables_purchase
CA02100012750929,,THAI HOUSE CUISINE 2,261 LAKESHORE RD E,MISSISSAUGA,ON,L5G1G8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thaihousecuisine.com/,43.5599209,-79.5765323,http://www.yelp.com/biz/thai-house-cuisine-2-mississauga,https://www.facebook.com/thaihousecuisine2portcredit,,26147.02
CA02157260770027,,THAI ROOM,243 CARLTON ST,TORONTO,ON,M5A2L2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$20 TO $30,http://www.thairoom.ca/,43.66423395,-79.36810695,http://www.yelp.com/biz/thai-room-toronto-3,https://www.facebook.com/thairoomcabbagetown/,,130080.59
CA02100013981901,,EVERGREEN THAI RESTAURANT,175 DUNDAS ST W,TORONTO,ON,M5G1C7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://evergreenthai.com/,43.6550157,-79.3863156,http://www.yelp.com/biz/evergreen-thai-toronto,https://www.facebook.com/pages/Evergreen-Thai-Restaurant/133854043300735,,72656.26
CA02150637157218,CA05181225488926,RUBY THAI KITCHEN,260 YONGE ST,TORONTO,ON,M5B2L9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,https://www.irg168.com/,43.6880365,-79.3940762,,,,103868.1
CA02100036076207,CA05090011132225,THAI EXPRESS,100 CITY CENTRE DR,MISSISSAUGA,ON,L5B2C9,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,5 YEARS PLUS,5 TO 9,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.thaiexpress.ca,43.5930411,-79.642797,http://www.yelp.com/biz/thai-express-mississauga-3,http://www.facebook.com/THAIEXPRESS,,146859.6
CA02145765317310,CA05181222179004,THAI ROOM ON DANFORTH,2063 DANFORTH AVE,TORONTO,ON,M4C1J8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thairoom.ca/,43.6854751,-79.3131434,http://www.yelp.com/biz/thai-room-toronto,https://www.facebook.com/pages/Thai-Room-Restaurant/470717452939677,,211003.96
CA02153553871606,CA05194340259430,PHO 88,325 BAMBURGH CIR,SCARBOROUGH,ON,M1W3Y1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.pho88.ca/,43.8144403,-79.3234026,http://www.yelp.com/biz/pho-88-vietnamese-restaurant-scarborough,,,315520.03
CA02100021968309,,JUNG THAI RESTAURANT,105 DUNDAS ST E,MISSISSAUGA,ON,L5A1W7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://jungthai.com,43.5827589,-79.6136382,http://www.yelp.com/biz/jung-thai-restaurant-mississauga,https://www.facebook.com/pages/Jung-Thai-Restaurant/138255749522340,,94212.72
CA02154346082907,,THAI GARDEN,1011 AVENUE RD,TORONTO,ON,M5P2K9,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.7041887,-79.4082894,,,,182467.64
CA02167623775830,CA05090011132225,THAI EXPRESS,1235 WILSON AVE,TORONTO,ON,M3M0B2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.thaiexpress.ca,43.72,-79.5085,,,,93713.8
CA02150231887715,,TASTE OF THAILAND,5310 DUNDAS ST W,ETOBICOKE,ON,M9B1B3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,http://www.tasteofthailandcuisine.com/,43.6357689,-79.5404971,http://www.yelp.com/biz/taste-of-thailand-cuisine-etobicoke-2,https://www.facebook.com/tasteofthailand.cuisine/,,215220.74
CA02151081433011,,PAI RESTAURANT,18 DUNCAN ST,TORONTO,ON,M5H3G8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.paitoronto.com/,43.6478303,-79.3888174,,https://www.facebook.com/paitoronto/,,444213.05
CA02160826232230,,THAI MANGO,641 DUPONT ST,TORONTO,ON,M6G1Z4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://thaimango.ca/,43.671744,-79.420785,,,,173672.53
CA02152754968314,CA05090011132225,THAI EXPRESS,J2-6590 MEADOWVALE TOWN CENTRE CIR,MISSISSAUGA,ON,L5N4B7,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.thaiexpress.ca,43.580707,-79.758918,,,,74453.5
CA02159514114506,,SUKHO THAI,1442 DUNDAS ST W,TORONTO,ON,M6J1Y6,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.sukhothaifood.ca/,43.6497447,-79.4302806,http://www.yelp.com/biz/sukho-thai-toronto-3,https://www.facebook.com/pages/category/Thai-Restaurant/Sukho-Thai-Toronto-339990459542575/,,249759.25
CA02150279111328,,SPRING N FRESH ROLLS,789 WARDEN AVE,SCARBOROUGH,ON,M1L4C2,LSR - FAST CASUAL,THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$7 TO $10,http://springnfreshrolls.wixsite.com/rolls/menu,43.7260106,-79.2862866,http://www.yelp.com/biz/spring-n-fresh-rolls-toronto,https://www.facebook.com/pages/Spring-N-Fresh-Rolls/232202194000403,,180453.4
CA02100022448102,,SALA THAI RESTAURANT,1100 EGLINTON AVE W,TORONTO,ON,M6C2E2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.6997012,-79.4316576,,,,29358.08
CA02149429310115,,RANU THAI CUISINE,3308 LAKESHORE BLVD W,ETOBICOKE,ON,M8V1M4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNCODED,http://www.ranuthai.ca,43.5966668,-79.5243581,http://www.yelp.com/biz/ranu-thai-cuisine-etobicoke,https://www.facebook.com/RanuThaiCuisine/,,75936.21
CA02166166366327,CA05090011132225,THAI EXPRESS,76 GRENVILLE ST,TORONTO,ON,M5S1B2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.thaiexpress.ca,43.661245,-79.387566,,,,88653.76
CA02167571013729,CA05090011132225,THAI EXPRESS,120 BREMNER BLVD,TORONTO,ON,M5J0A8,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.thaiexpress.ca,,,,,,73444.75
CA02100014024221,CA05181230484005,SATAY ON THE ROAD,2003 AVENUE RD,NORTH YORK,ON,M5M4A5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.satayontheroad.com/,43.735275,-79.41965,http://www.yelp.com/biz/satay-on-the-road-north-york,http://www.facebook.com/pages/Satay-On-the-Road/107984849245320,,93670.89
CA02155849311218,,JATUJAK,1744 VICTORIA PARK AVE,NORTH YORK,ON,M1R1R4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.jatujak.ca/,43.73612215,-79.30733565,http://www.yelp.com/biz/jatujak-toronto-4,https://www.facebook.com/jatujakvictoria/,,318449.26
CA02167045629606,,GREEN MANGO EXPRESS,1178A THE QUEENSWAY,ETOBICOKE,ON,M8Z1R5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://gmexpress.ca/,43.622085,-79.521697,,,,76081.83
CA02100022448910,,ALL THAI FOOD,2907 DUNDAS ST W,TORONTO,ON,M6P1Z1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.6653556,-79.4662903,http://www.yelp.com/biz/all-thai-food-toronto,,,94811.59
CA02153547552928,,MR. THAI,1521 YONGE ST,TORONTO,ON,M4T1Z2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.mrthai.ca/,43.6896058,-79.3943738,http://www.yelp.com/biz/mr-thai-toronto,https://www.facebook.com/mrthaitoronto/posts_to_page/,,86911.25
CA02166063388204,,THAI ONE ON,2070 AVENUE RD,NORTH YORK,ON,M5M4A6,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,http://www.thaioneonon.com/,43.736474,-79.420236,,,,75185.13
CA02150506207321,,MONG-KUT THAI,471 DANFORTH AVE,TORONTO,ON,M4K1P1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.mongkutthai.com/,43.6777946,-79.3499652,http://www.yelp.com/biz/mong-kut-thai-toronto,https://www.facebook.com/pages/Mong-kut-thai/119185708155423,,91951.18
CA02171360977225,,THAI ROOM,43 MILNER AVE,SCARBOROUGH,ON,M1S3P6,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thairoom.ca/,43.785469,-79.254112,,,,206360.15
CA02110010529727,,SALAD KING,340 YONGE ST,TORONTO,ON,M5B1R8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.saladking.com/,43.6576998,-79.3817119,http://www.yelp.com/biz/salad-king-restaurant-toronto-2,http://www.facebook.com/SaladKingTO,,93957.85
CA02151046194029,CA05090011132225,THAI EXPRESS,40 KING ST W,TORONTO,ON,M5H3Y2,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,5 YEARS PLUS,UNCODED,251-500 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.thaiexpress.ca,43.6493501,-79.3795106,,https://www.facebook.com/TE.ScotiaPlaza/?rf=157213254897900,,87873.66
CA02100015127417,,BANGKOK GARDEN,18 ELM ST,TORONTO,ON,M5G1G7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$1,000,001 - $2,500,000",$15 TO $20,http://www.bangkokgarden.ca,43.6577812,-79.3828228,http://www.yelp.com/biz/bangkok-garden-restaurant-toronto,http://www.facebook.com/pages/Bangkok-Garden-Restaurant/134438396569317,,529833.19
CA02100022448001,,NATCHOS THAI THAI,92 KING ST E,TORONTO,ON,M5C2V8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,,43.6499957,-79.3746282,,,,321122.72
CA02174966403921,,SUKHOTHAI,490 FRONT ST E,TORONTO,ON,M5A0J1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.sukhothaifood.ca/,,,,,,80593.6
CA02180204856604,,EMBERS BANQUET HALL,781 WARDEN AVE,SCARBOROUGH,ON,M1L4C2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.6905,-79.2857,,,,151673.16
CA02158964620805,,NANA,785 QUEEN ST W,TORONTO,ON,M6J1G1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.stnnana.com/,43.6461672,-79.4083213,http://www.yelp.com/biz/nana-toronto,https://www.facebook.com/stnnanaTO/,,179145.25
CA02100022449213,,THE FRIENDLY THAI,223 RONCESVALLES AVE,TORONTO,ON,M6R2L6,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thefriendlythai.com/,43.6459307,-79.4486866,http://www.yelp.com/biz/the-friendly-thai-toronto-4,https://www.facebook.com/pages/The-Friendly-Thai/159600884072098,,145741.07
CA02100036939219,,THAI ONE ON,1911 ELLESMERE RD,SCARBOROUGH,ON,M1H2W5,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thaioneon.ca/,43.7744329,-79.2411547,http://www.yelp.com/biz/thai-one-on-toronto-3,https://www.facebook.com/thaioneoncanada,,93680.39
CA02151560851414,CA05090011132225,THAI EXPRESS,1 YORKDALE RD,NORTH YORK,ON,M6A3A1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,5 YEARS PLUS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.thaiexpress.ca,,,,,,148025.27
CA02157962198030,,THAI RICE,2-1201 BRITANNIA RD W,MISSISSAUGA,ON,L5V1N2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thairice.ca/,43.602938,-79.706131,http://www.yelp.com/biz/thai-rice-mississauga,https://www.facebook.com/Thai-Rice-1091475530880662/,,68784.05
CA02153377191216,CA05090011132225,THAI EXPRESS,218 YONGE ST,TORONTO,ON,M5B2H6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.thaiexpress.ca,43.6548167,-79.3811201,http://www.yelp.com/biz/thai-express-toronto-7,https://www.facebook.com/TE.EatonCentre/?ref=page_internal,,88304.06
CA02158831215708,CA05090011132225,THAI EXPRESS,2601,TORONTO,ON,M5H4B6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,5 YEARS PLUS,UNCODED,251-500 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.thaiexpress.ca,43.6480656,-79.3845036,http://www.yelp.com/biz/thai-express-toronto-9,,,178275.93
CA02100022723901,,THAI FAMILY'S KITCHEN LEMONGRASS,847 ALBION RD,ETOBICOKE,ON,M9V1A3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.7342257,-79.5587335,http://www.yelp.com/biz/thai-familys-kitchen-lemongrass-etobicoke,https://www.facebook.com/pages/Lemongrass-Thai-Restaurant-Albion-Rd/137426659602...,,26509.43
CA02100036012723,,BANGOK KING THAI RESTAURANT,2325 HURONTARIO ST,MISSISSAUGA,ON,L5A4C7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.5748442,-79.6085003,,,,94165.19
CA02100020689726,,VANIPHA LANNA,471 EGLINTON AVE W,TORONTO,ON,M5N1A7,"FSR - CAFÉ-RESTAURANTS, FAMILY-STYLE, DINER",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$10 TO $15,,43.7036072,-79.412532,,,,65273.24
CA02100023903012,,TROPICAL THAI CUISINE,1-993 KINGSTON RD,TORONTO,ON,M4E1T3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.tropicalthaicuisine.com/,43.6805861,-79.2856127,http://www.yelp.com/biz/tropical-thai-cuisine-toronto,https://www.facebook.com/pages/Tropical-Thai-Cuisine/444307002276222,,145415.72
CA02162774395422,CA05090011132225,THAI EXPRESS,1250 SOUTH SERVICE RD,MISSISSAUGA,ON,L5E1V4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,2 TO 5 YEARS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.thaiexpress.ca,43.593436,-79.571925,,,,245243.08
CA02100012677003,,THAI HOUSE CUISINE,2213 QUEEN ST E,TORONTO,ON,M4E1E8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thaihousetoronto.net/,43.6707487,-79.2960848,http://www.yelp.com/biz/thai-house-cuisine-toronto,https://www.facebook.com/pages/Thai-House-Cuisine/104332009617062,,73070.34
CA02100018630619,CA05194340259430,PHO 88,610 GERRARD ST E,TORONTO,ON,M4M1Y3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.pho88.ca/,43.6657763,-79.3514888,,,,58473.96
CA02158360490917,,THAI ROOM,810 BLOOR ST W,TORONTO,ON,M6G1L9,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$20 TO $30,http://www.thairoom.ca/,43.6627496,-79.4226556,,https://www.facebook.com/pages/category/Thai-Restaurant/Thai-Room-139897783238338/,,105830.11
CA02142432647618,,GREEN CURRY,200 FRONT ST W,TORONTO,ON,M5V3K2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNCODED,,43.6447174,-79.3865241,http://www.yelp.com/biz/green-curry-toronto,https://www.facebook.com/pages/Green-Cury-Viet-Thai-Cuisine/158578327660198,,87134.02
CA02157219618203,,THAI HOME,133 RONCESVALLES AVE,TORONTO,ON,M6R2L2,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://thaihome.ca/,43.6431826,-79.4475917,http://www.yelp.com/biz/thai-home-toronto,https://www.facebook.com/Thai-Home-602112733263293/,,95190.02
CA02157681212414,,THAI BOWL,444 YONGE ST,TORONTO,ON,M5B2H4,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,,43.6605424,-79.3840777,http://www.yelp.com/biz/thai-bowl-toronto,,,81125.44
CA02170247998513,,SAIGON LOTUS,6 ST. ANDREW ST,TORONTO,ON,M5T1K6,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",THAI,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$5 TO $7,http://saigonlotus.ca/,43.6497,-79.3952,,,,683692.22
CA02100018460523,CA05194340259430,PHO 88,5197 YONGE ST,NORTH YORK,ON,M2N5P7,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.pho88.ca/,43.7705224,-79.412905,http://www.yelp.com/biz/pho-88-north-york-toronto,https://www.facebook.com/pages/Pho-88-Restaurant/133575186661097,,170335.58
CA02100021969117,,THAI CUISINE EXPERTS,2155 LEANNE BLVD,MISSISSAUGA,ON,L5K2K8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",THAI,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.thaicuisineexperts.com/,43.5264998,-79.6531128,http://www.yelp.com/biz/thai-cusine-experts-mississauga-2,http://www.facebook.com/pages/Thai-Cuisine-Experts/144107745631750,,26141.69
CA02100018400613,CA05090001120709,MR. GREEK RESTAURANT,170 PRINCES BLVD,TORONTO,ON,M6K3C3,LSR - FAST CASUAL,GREEK,5 YEARS PLUS,5 TO 9,10-50 UNITS,"$1,000,001 - $2,500,000",$7 TO $10,http://www.mrgreek.com,43.6327001,-79.4199332,,,,451847.84
CA02100018302019,,OCCASIONS RESTAURANT,30 EASTWOOD RD,TORONTO,ON,M4L2C3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://occasionsrestaurant.com/,43.6731864,-79.3179142,http://www.yelp.com/biz/occasions-restaurant-toronto,https://www.facebook.com/pages/Occasions-Restaurant/138010662879415,,221495.87
CA02158152497023,,MONTREAL DELI GREEK GRILL,2025 DUNDAS ST E,MISSISSAUGA,ON,L4X1M2,LSR - FAST CASUAL,GREEK,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.623127,-79.56982,,,,110615.15
CA02100018238030,,PANTHEON RESTAURANT,407 DANFORTH AVE,TORONTO,ON,M4K1P1,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"<=$500,000",$15 TO $20,http://www.pantheonrestaurant.ca/,43.6774488,-79.3513271,http://www.yelp.com/biz/pantheon-restaurant-toronto,https://www.facebook.com/pages/Pantheon-Restaurant/133564513329749,,72656.26
CA02154714249520,,THE FRIENDLY GREEK,494 DANFORTH AVE,TORONTO,ON,M4K1P6,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.friendlygreekdanforth.com/,43.6782609,-79.3490788,http://www.yelp.com/biz/friendly-greek-toronto-2,https://www.facebook.com/pages/The-Friendly-Greek-Restaurant/138588372818212,,149827.98
CA02158543168323,,TZATZIKI,873 PAPE AVE,EAST YORK,ON,M4K3T9,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.tzatziki.ca/,43.6837277,-79.346499,http://www.yelp.com/biz/tzatziki-toronto,https://www.facebook.com/pages/category/Greek-Restaurant/Tzatziki-464124793722341/,,328194.63
CA02180194542430,CA05090001119528,JIMMY THE GREEK,5307 YONGE ST,NORTH YORK,ON,M2N5R4,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",GREEK,2 TO 5 YEARS,UNCODED,51-100 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.jimmythegreekgroup.ca,43.7521,-79.4202,,,,444604.19
CA02100014061219,CA05181220404724,PITA FACTORY,723 CENTRAL PKY W,MISSISSAUGA,ON,L5B4L1,"LSR - QUICK SERVICE RESTAURANTS, FAST FOOD, SNACKS",GREEK,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,https://www.pitafactory.com/,43.5761317,-79.6448768,,,,89009.82
CA02150116714021,,STANY GREEK BAKERY,1015 1/2 PAPE AVE,EAST YORK,ON,M4K3V8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNCODED,,43.68868,-79.348403,http://www.yelp.com/biz/stany-greek-bakery-east-york,https://www.facebook.com/pages/Stany-Greek-Bakery/135030086524238,,93772.5
CA02100022394423,,MEGAS RESTAURANT,402 DANFORTH AVE,TORONTO,ON,M4K1P3,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,5 YEARS PLUS,10 TO 19,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.megasrestaurant.com/,43.6777354,-79.3515228,http://www.yelp.com/biz/megas-restaurant-toronto,https://www.facebook.com/MegasRestaurant,,218368.08
CA02167611361814,,ANESTIS TAVERNA,526 DANFORTH AVE,TORONTO,ON,M4K1P8,"FSR - TRADITIONAL RESTAURANTS, CASUAL DINING",GREEK,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"$500,001 - $1,000,000",$15 TO $20,http://www.anestis.ca/,43.678304,-79.348065,,,,341792.46
CA02152486686327,CA05090001120709,MR. GREEK RESTAURANT,6015 EAST STEELES AV,SCARBOROUGH,ON,M1V5P7,LSR - FAST CASUAL,GREEK,5 YEARS PLUS,UNCODED,10-50 UNITS,"$1,000,001 - $2,500,000",$7 TO $10,http://www.mrgreek.com,43.8354445,-79.2538336,http://www.yelp.com/biz/mr-greek-express-toronto-4,https://www.facebook.com/mrgreek6015steeles/,,308440.93
CA02120021886323,,SOUVLAKI EXPRESS,348 QUEEN ST E,TORONTO,ON,M5A1T1,LSR - DELIVERY AND TAKE AWAY ONLY,GREEK,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$5 TO $7,http://www.souvlakiexpress.com/,43.6557632,-79.3643348,http://www.yelp.com/biz/souvlaki-express-toronto-2,https://www.facebook.com/souvlakiex/,,64503.45
